Tax Code,Owner Name,Owner Contact,Last Payment Date
T000152,Hari Krishna Rajthala,9876543210,5/6/2023
T000153,Rajendra Shrestha,9876543210,5/24/2021
T000154,Ram Krishna Rijal,9876543210,11/20/2021
T000155,Niranjan.KC,9876543210,1/15/2021
T000156,Rajesh Kumar Shrestha,9876543210,4/14/2023
T000157,Ramsaran Shrestha,9876543210,10/25/2022
T000158,Krishna Maharjan,9876543210,8/18/2024
T000159,Tuyumaya Shrestha,9876543210,12/21/2020
T000160,Rita Dangol,9876543210,9/20/2021
T000161,Nani Kaji Rana Magar,9876543210,9/22/2021
T000162,Jaya Ram Rana Jagar,9876543210,10/25/2023
T000163,Harikrishna Rajthala,9876543210,11/13/2023
T000164,Dilip Kumar Khatri,9876543210,5/26/2024
T000165,Sukuman Baral,9876543210,6/12/2024
T000166,Bachu Ram Khadka,9876543210,2/4/2023
T000167,Sankhar lama,9876543210,10/8/2024
T000168,Narayan Das Shrestha,9876543210,3/1/2022
T000169,Sanu Nani  Rana Magar,9876543210,6/18/2022
T000170,Dil Kumar Rashaili,9876543210,10/26/2020
T000172,Sanu Khadka,9876543210,6/24/2022
T000173,Vyas Acharya,9876543210,6/16/2022
T000174,Anil bisunkhey,9876543210,8/29/2023
T000175,Prachandra Hari Saran Khadka,9876543210,4/18/2022
T000176,Narayan KC,9876543210,7/24/2022
T000177,Narayan KC,9876543210,11/22/2024
T000178,Imadol Community Building,9876543210,10/14/2022
T007583,Prem Rai,9876543210,11/11/2021
T000179,Nabinbir Shrestha,9876543210,1/31/2023
T000180,Nani Kaji Rana Magar,9876543210,6/28/2021
T000181,Bikram Shrestha,9876543210,5/4/2023
T000182,Sukuman Baral,9876543210,7/31/2021
T000183,Ram Krishna Rijal,9876543210,12/2/2021
T000184,Krishna Bahadur Rajthala,9876543210,3/24/2022
T000185,Badri Rana Magar,9876543210,11/2/2023
T000186,Ram Krishna Rijal,9876543210,3/8/2023
T000187,Dipa Budathoki,9876543210,12/13/2023
T000188,Nani Kaji Rana Magar,9876543210,9/22/2020
T000189,Mukunda Maharjan,9876543210,1/9/2024
T000190,Dilip Kumar Khatri,9876543210,8/23/2024
T000191,Dipak Kumar Kc,9876543210,8/16/2024
T000192,Gita Kc,9876543210,1/16/2022
T000193,Ashok Raj Giri,9876543210,5/19/2022
T000194,Ambika Prasad Gautam,9876543210,10/25/2024
T000196,Sarsawati Magar,9876543210,8/7/2021
T000198,Narayan KC,9876543210,8/29/2022
T000199,Krishna Shrestha,9876543210,8/28/2023
T000200,Dinesh Rana Magar,9876543210,10/10/2020
T000201,Kanchi Rana,9876543210,8/21/2021
T000203,Ram Krishna Rijal,9876543210,10/25/2022
T000204,Sankhar lama,9876543210,8/6/2023
T000205,Sankhar lama,9876543210,4/17/2022
T000206,Rabi Bagoti,9876543210,10/6/2021
T000207,Bikash Khadka,9876543210,2/21/2022
T000208,Ambika Prasad Gautam,9876543210,2/7/2022
T000209,Basanta Kumar Shrestha,9876543210,1/4/2022
T000210,Raghu Sharama,9876543210,1/5/2024
T000211,Raj Kumar Kc,9876543210,1/28/2020
T000212,Prem Bahadur Rajthala,9876543210,3/16/2024
T000213,Dilip Kumar Khatri,9876543210,5/17/2024
T000214,Ishwor Shrestha,9876543210,1/9/2021
T000215,Ambika Koirala,9876543210,9/20/2021
T000216,Krishna Maharjan,9876543210,7/3/2020
T000217,Shivasaran Rana Magar,9876543210,9/25/2021
T000218,Amir Maharjhan,9876543210,5/13/2022
T000219,Alaichi Maiya Shahi,9876543210,3/6/2020
T000220,Sankhar lama,9876543210,8/21/2022
T000221,Dil Kumar Rashaili,9876543210,6/4/2024
T000222,Ram Bahadur Khatri,9876543210,6/29/2024
T000223,Ambika Regmi,9876543210,9/14/2021
T000224,Ambika Sharma Khanal,9876543210,1/7/2021
T000225,Narayan Das Shrestha,9876543210,4/3/2023
T000226,Anil bisunkhey,9876543210,7/9/2023
T000227,Amir Maharjhan,9876543210,3/19/2021
T000228,Sita Karki,9876543210,2/18/2022
T000229,Mukunda Maharjan,9876543210,1/2/2021
T000230,Narayan Lal Shrestha,9876543210,9/17/2021
T000231,Jayanti Kc,9876543210,12/1/2021
T000232,Ambika Prasad Gautam,9876543210,1/28/2024
T000233,Prachandra Hari Saran Khadka,9876543210,5/3/2024
T000234,Dipak Kumar Kc,9876543210,4/25/2024
T000235,Ambika Sharma Khanal,9876543210,10/15/2022
T000236,Ram Krishna Rijal,9876543210,5/25/2020
T000237,Dinesh Rana Magar,9876543210,9/7/2023
T000238,Saroj Rajthala,9876543210,11/20/2021
T000239,Manju Chaudhary,9876543210,2/27/2021
T000240,Narayan Gopal Rajthala,9876543210,11/1/2022
T000241,Ambika Sharma Khanal,9876543210,12/30/2024
T000242,Hari Shyam Rajthala,9876543210,2/11/2023
T000244,Ambika Sharma Khanal,9876543210,5/25/2021
T000245,Anil bisunkhey,9876543210,9/13/2020
T000246,Sukuman Baral,9876543210,6/12/2021
T000247,Rita Dangol,9876543210,3/26/2021
T000248,Dhrami Khatri,9876543210,11/26/2024
T000249,Iswor Shrestha,9876543210,6/1/2023
T000250,Rita Shrestha,9876543210,8/29/2021
T000251,Akhandas Shrestha,9876543210,7/24/2020
T000252,Krishna Hari Darsandhari,9876543210,10/19/2020
T000253,Sanu Khadka,9876543210,4/23/2024
T000254,Narayan Rajthala,9876543210,9/21/2024
T000255,Rita Shrestha,9876543210,10/4/2023
T000256,Ramsaran Shrestha,9876543210,10/5/2021
T000257,Bhawani Shrestha,9876543210,3/21/2024
T000258,Saroj Rajthala,9876543210,10/9/2020
T000259,Jaya Ram Rana Jagar,9876543210,8/10/2021
T000260,Krishna Shrestha,9876543210,11/28/2022
T000261,Rambahadur Thapa,9876543210,7/30/2022
T000262,Hari Thapa,9876543210,3/19/2022
T000263,Ambika Regmi,9876543210,2/22/2023
T000264,Ambika Koirala,9876543210,8/12/2024
T000265,Dipak Kumar Kc,9876543210,7/28/2023
T000266,Somnath Poudel,9876543210,1/1/2024
T000267,Kamal Thapa,9876543210,3/10/2021
T000268,Prem Rai,9876543210,3/10/2023
T000269,Pandit Ram Shrestha,9876543210,2/20/2024
T000270,Bhajahari Puri,9876543210,6/21/2020
T000271,Bikash Khadka,9876543210,9/10/2021
T000272,Narayan KC,9876543210,5/8/2023
T000273,Badri Kc,9876543210,1/18/2022
T000274,Raj Kumar Kc,9876543210,8/7/2020
T000275,Gobardan Khadka,9876543210,5/2/2021
T000276,Sita Karki,9876543210,8/15/2021
T000277,Ambika Prasad dhakal,9876543210,6/10/2023
T000278,Ambika Sharma Khanal,9876543210,12/22/2022
T000279,Birendra Amatya,9876543210,3/29/2023
T000280,Rita Shrestha,9876543210,5/12/2022
T000281,Narayan Bisankhey,9876543210,11/8/2023
T000282,Sankhar lama,9876543210,2/8/2020
T014263,Sankhar lama,9876543210,7/6/2022
T000283,Sukuman Baral,9876543210,11/9/2024
T000284,Rita Shrestha,9876543210,12/12/2020
T000285,Gangalal Rajthala,9876543210,8/11/2020
T000286,Badri Rana Magar,9876543210,1/16/2025
T000287,Sanjit Mijar,9876543210,12/24/2022
T000288,Rajan Kumar Kc,9876543210,11/28/2020
T000289,Anil bisunkhey,9876543210,4/27/2020
T000290,Ambika Prasad dhakal,9876543210,12/31/2021
T000291,Bhagarati Devi Saud,9876543210,12/14/2022
T000292,Mohan Shrestha,9876543210,6/19/2023
T000293,Kanchi Sunar,9876543210,7/29/2022
T000294,Sundar Puri,9876543210,2/21/2024
T000295,Dilip Kumar Khatri,9876543210,3/19/2023
T000296,Gita Kc,9876543210,7/23/2023
T000298,Bhawani Shrestha,9876543210,8/9/2021
T000299,Ambika Koirala,9876543210,11/9/2021
T000300,Ambika Sharma Khanal,9876543210,9/17/2024
T000301,Raj Kumar Kc,9876543210,4/28/2024
T000302,Ambika Sharma Khanal,9876543210,7/7/2020
T000303,Ram Krishna Maharjan,9876543210,7/26/2021
T000304,Shivasaran Rana Magar,9876543210,1/2/2025
T000305,Sushil Subedi,9876543210,4/20/2023
T000306,Jitendra Shrestha,9876543210,9/3/2023
T000307,Naniram KC,9876543210,9/28/2023
T000308,Anil bisunkhey,9876543210,6/12/2024
T000309,Narayan Lal Shrestha,9876543210,5/12/2023
T000310,Badribahadur Kc,9876543210,2/27/2024
T000311,Krishna Adhikari,9876543210,12/16/2022
T000312,Narayan Das Shrestha,9876543210,6/26/2022
T000313,Kanchhimaya Tamang,9876543210,4/13/2020
T000314,Chandra Bahadur Thapa,9876543210,9/3/2020
T000315,Jaya Ram Rana Jagar,9876543210,4/16/2022
T000316,Dil Kumar Rashaili,9876543210,5/13/2024
T000317,Birendra Amatya,9876543210,3/11/2020
T000318,Anita Shrestha,9876543210,11/15/2023
T000319,Sheila Adhikari,9876543210,9/6/2021
T000321,Hari Krishna Shrestha,9876543210,5/7/2023
T000322,Ramkumar KC,9876543210,1/23/2022
T000323,Rita Shrestha,9876543210,11/24/2023
T000324,Hem Kumari Kc,9876543210,1/27/2023
T000325,Hem Kumari Kc,9876543210,7/25/2021
T000326,Durlav Thapa,9876543210,9/6/2021
T000327,Narayan Bisankhey,9876543210,8/10/2024
T000328,Ambika Prasad dhakal,9876543210,5/24/2020
T000329,Nakul Budhathoki,9876543210,11/1/2024
T000330,Sita Lama,9876543210,9/22/2024
T000331,Dipak Kumar Kc,9876543210,6/20/2024
T000332,Kuber Khatri,9876543210,6/2/2020
T000333,Sagunbir Shrestha,9876543210,2/3/2021
T000334,Bishnu Prasad Acharye,9876543210,3/17/2020
T000335,Harigopal Shrestha,9876543210,3/2/2021
T000336,Dhan Kumari Acharya,9876543210,3/29/2024
T000337,Akur Khadka,9876543210,4/13/2020
T000338,Ram Badhadur Sunar,9876543210,3/22/2023
T000339,Makuri Khadka,9876543210,5/27/2020
T000340,Gauri Budhathoki,9876543210,3/29/2024
T000341,Punam Awale,9876543210,1/17/2022
T000342,Shivasaran Rana Magar,9876543210,11/5/2023
T000343,Ambika Prasad dhakal,9876543210,4/6/2022
T000344,Bhaikaji Ghimire,9876543210,7/3/2023
T000345,Rita Dangol,9876543210,5/21/2022
T000346,Rita Dangol,9876543210,8/28/2024
T000347,Ambika Regmi,9876543210,11/2/2023
T000348,Krishna Prasad Acharya,9876543210,2/8/2024
T000349,Kabi Raj Budhathoki,9876543210,3/9/2022
T000350,Manu Shrestha,9876543210,9/10/2022
T000351,Shivakumar Pandey,9876543210,10/15/2024
T000352,Krishna Bahadur Shrestha,9876543210,3/30/2020
T000353,Mina Himal,9876543210,2/2/2020
T000354,Prem Maya Maharjan,9876543210,5/10/2021
T000355,Ram Badhadur Sunar,9876543210,10/8/2024
T000356,Raj Kumar Kc,9876543210,3/15/2022
T000357,Makuri Khadka,9876543210,1/11/2023
T000358,Narayan Das Shrestha,9876543210,1/18/2022
T000359,Dil Kumar Rashaili,9876543210,8/6/2020
T000360,Hari Bhakta Khatri,9876543210,12/24/2022
T000361,Bishnu Hari Khatri,9876543210,10/11/2021
T000362,Babulal Shrestha,9876543210,4/27/2024
T000363,Dil Kumar Rashaili,9876543210,5/21/2022
T000364,Rita Shrestha,9876543210,9/14/2020
T000366,Madhuran Kc,9876543210,10/3/2021
T000367,Purnabahadur Shrestha,9876543210,7/19/2023
T000368,Dilip Kumar Khatri,9876543210,6/20/2020
T000369,Sarsawati Magar,9876543210,11/3/2024
T000370,Ram Bahadur Khatri,9876543210,4/22/2024
T000371,Ram Bahadur Thapa,9876543210,3/1/2023
T000372,Krishna Ram Mijar,9876543210,2/17/2024
T000373,Kanchi Rana,9876543210,3/9/2022
T000374,Kumar Baral,9876543210,9/20/2023
T000375,Mamata Kumari Magat,9876543210,1/17/2024
T000376,Anil bisunkhey,9876543210,6/1/2024
T000377,Shyam,9876543210,8/27/2024
T000378,Mina Himal,9876543210,2/16/2024
T000380,Jayanti Kc,9876543210,7/23/2024
T000382,Vyas Acharya,9876543210,11/1/2020
T000383,Bikash Khadka,9876543210,2/23/2020
T000384,Bhajahari Puri,9876543210,9/8/2024
T000385,Mukunda KC,9876543210,7/21/2024
T000386,Rajesh Maharjan,9876543210,3/16/2023
T000387,Hari Krishna Thapa,9876543210,9/23/2021
T000388,Radhika Rasaili,9876543210,6/18/2024
T000389,Sanjit Mijar,9876543210,10/25/2023
T000390,Jaya Ram Rana Jagar,9876543210,8/30/2023
T000392,Dev Chandra Kc,9876543210,8/17/2024
T000393,Sukuman Baral,9876543210,4/10/2020
T000394,Ram Badhadur Sunar,9876543210,6/28/2022
T000395,Gyani Kumari Rai,9876543210,9/3/2023
T000396,Badri Rana Magar,9876543210,8/30/2023
T000397,Mukunda KC,9876543210,4/29/2020
T000398,Nani Kaji Rana Magar,9876543210,6/12/2022
T000399,Shyam Shresth,9876543210,4/26/2020
T000400,Narayan KC,9876543210,1/19/2021
T000402,Durga Bajgain,9876543210,4/23/2021
T000403,Dipak Kumar Kc,9876543210,2/13/2020
T000404,Parlad Budhathoki,9876543210,12/28/2024
T000405,Kancho Thapa,9876543210,7/29/2022
T000406,Makuri Khadka,9876543210,7/20/2021
T000407,Shyam,9876543210,4/8/2024
T000408,Sankhar lama,9876543210,10/12/2023
T000409,Narayan Bisankhey,9876543210,11/18/2022
T000410,Balampaki,9876543210,4/7/2023
T000411,Rambabu KC,9876543210,4/9/2020
T000412,Sunil Shrestha,9876543210,12/3/2023
T000413,Jitendra Shrestha,9876543210,5/7/2023
T000414,Jitendra Shrestha,9876543210,1/13/2023
T000415,Ram Krishna Rijal,9876543210,1/27/2023
T000416,Krishna Ram Mijar,9876543210,1/4/2022
T000417,Krishna Lal Shrestha,9876543210,8/21/2021
T000419,Stadium,9876543210,12/1/2024
T000420,Umesh Thapa,9876543210,3/30/2022
T000421,Bishnu Hari Khatri,9876543210,12/26/2024
T000422,Chandra Bahadur Thapa,9876543210,3/15/2023
T000423,Sukuman Baral,9876543210,7/19/2020
T000424,Hari Bhakta Khatri,9876543210,8/31/2021
T000425,Ram Bahadur Maharjan,9876543210,4/4/2021
T000426,Ram Badhadur Sunar,9876543210,12/25/2024
T000427,Prem Rai,9876543210,11/2/2021
T000428,Rabi Bagoti,9876543210,1/22/2021
T000429,Dipak Kumar Kc,9876543210,3/4/2021
T000430,Kuber Khatri,9876543210,12/19/2024
T000431,Ashok Raj Giri,9876543210,6/13/2020
T000432,Kedar Khadka,9876543210,12/8/2024
T000433,Ambika Sharma Khanal,9876543210,4/5/2024
T000434,Ramprasad Kharel,9876543210,2/2/2021
T000435,Dilip Kumar Khatri,9876543210,4/15/2023
T000436,Shivasaran Rana Magar,9876543210,5/27/2022
T000437,Sunil Shrestha,9876543210,10/26/2021
T000438,Pandit Ram Shrestha,9876543210,8/30/2021
T000440,Anil bisunkhey,9876543210,11/12/2021
T000442,Bimala Panta,9876543210,6/12/2023
T000443,Hari Bhakta Khatri,9876543210,4/27/2022
T000444,Dinesh Rana Magar,9876543210,6/23/2024
T000445,Rita Shrestha,9876543210,6/10/2022
T000446,Manoj Thapa,9876543210,1/3/2023
T000447,Mahendra Khadka,9876543210,7/3/2022
T000448,Sukuman Baral,9876543210,9/24/2022
T000449,Mukunda KC,9876543210,8/9/2020
T000450,Santi KC,9876543210,12/27/2023
T000451,Ambika Regmi,9876543210,2/9/2022
T000452,Babulal Shrestha,9876543210,9/19/2020
T000453,Apurba Sharma,9876543210,10/13/2023
T000454,Bhajahari Puri,9876543210,6/27/2022
T000455,Ram Bahadur Khatri,9876543210,5/14/2021
T000456,Rajendra Koirala,9876543210,5/13/2022
T000457,Pandit Ram Shrestha,9876543210,6/4/2020
T000458,Ramkumar Sharma,9876543210,10/26/2024
T000629,Anil bisunkhey,9876543210,7/3/2024
T000459,Upendra Prasad Singh,9876543210,12/7/2023
T000460,Ambika Prasad Dhakal,9876543210,9/29/2023
T000461,Ashok Shrestha,9876543210,4/23/2022
T000462,Dhan Kumari Khadka,9876543210,9/26/2022
T000463,Bimala Shrestha,9876543210,8/22/2022
T000464,Bhajahari Puri,9876543210,10/23/2023
T000465,Hari Karki,9876543210,4/7/2020
T000466,Harigopal Shrestha,9876543210,10/31/2022
T000467,Jitendra Shrestha,9876543210,1/8/2023
T000468,Bhawani Shrestha,9876543210,8/31/2020
T000469,Ambika Sharma Khanal,9876543210,1/25/2021
T000470,Bishnu Prasad Acharye,9876543210,1/27/2022
T000471,Kul Bahadur Lama,9876543210,12/16/2023
T000472,Iswor Shrestha,9876543210,10/5/2021
T000473,Shyam,9876543210,10/4/2022
T000474,Badri Rana Magar,9876543210,10/14/2022
T000475,Subin Sakya,9876543210,10/4/2023
T000476,Dipa Budathoki,9876543210,2/13/2023
T000477,Ambika Prasad dhakal,9876543210,1/16/2022
T000478,Sundar Puri,9876543210,2/9/2021
T000479,Beli Kumari Shrestha,9876543210,5/7/2022
T000480,Dipa Budathoki,9876543210,7/4/2024
T000481,Bhajan Mandal,9876543210,10/12/2024
T000482,Pandit Ram Shrestha,9876543210,12/24/2024
T000483,Jayanti Kc,9876543210,7/10/2020
T000484,Akur Khadka,9876543210,10/12/2021
T000485,Jaya Ram Rana Jagar,9876543210,8/28/2024
T000486,Bishnu Hari Khatri,9876543210,8/19/2023
T000487,Prem Rai,9876543210,8/3/2022
T000488,Shivakumar Pandey,9876543210,5/29/2023
T000489,Ram Krishna Rijal,9876543210,7/24/2023
T000490,Dil Kumar Rashaili,9876543210,4/1/2024
T000491,Krishna Ram Mijar,9876543210,6/13/2022
T000492,Ramesh Bhandari,9876543210,10/16/2023
T000493,Hari Krishna Thapa,9876543210,7/16/2020
T000494,Krishna Maharjan,9876543210,8/23/2020
T000495,Ishwor Silwal,9876543210,11/11/2022
T000496,Makuri Khadka,9876543210,8/14/2022
T000497,Anju Devi Shrestha,9876543210,12/21/2022
T000498,Asmin Kumar Thapa,9876543210,12/24/2021
T000499,Govinda Shrestha,9876543210,12/6/2024
T000500,Bhajahari Puri,9876543210,8/30/2020
T000501,Narayan Lal Shrestha,9876543210,8/21/2022
T000502,Sanu Khadka,9876543210,9/1/2023
T000503,Shyam,9876543210,10/4/2020
T000504,Sarsawati Magar,9876543210,5/26/2023
T000505,Kanchhi Shrestha,9876543210,10/3/2024
T000507,Ambika Koirala,9876543210,5/18/2024
T000508,Laxmi Limbu,9876543210,4/16/2023
T000509,Prem Rai,9876543210,7/26/2020
T000510,Sheetal Thapa,9876543210,3/7/2022
T000511,Nani Kaji Rana Magar,9876543210,9/11/2021
T000512,Kumar Thapa,9876543210,11/5/2021
T000513,Kalpana Shrestha,9876543210,3/6/2023
T000514,Narayan Das,9876543210,11/28/2024
T000515,Salina Shakya,9876543210,3/28/2020
T000516,Shivakumar Pandey,9876543210,1/29/2021
T000517,Sanu  Maharjan,9876543210,10/5/2023
T000518,Ramesh Bhandari,9876543210,2/17/2023
T000519,Mahendraraj Pandey,9876543210,9/16/2020
T000520,Mina Himal,9876543210,11/21/2020
T000521,Dinesh Rana Magar,9876543210,9/8/2021
T000522,Durlav Thapa,9876543210,11/12/2020
T000523,Bishnu Prasad Lamsal,9876543210,8/28/2021
T000524,Somnath Poudel,9876543210,3/31/2021
T000525,Sanjit Mijar,9876543210,9/17/2020
T000526,Shivasaran Rana Magar,9876543210,5/15/2022
T000527,Mina Himal,9876543210,11/24/2024
T000528,Shyam Shresth,9876543210,11/9/2021
T000529,Amir Maharjhan,9876543210,10/29/2021
T000530,Krishna Ram Mijar,9876543210,3/1/2021
T000531,Niranjan.KC,9876543210,6/6/2020
T000532,Ambika Regmi,9876543210,8/10/2023
T000533,Gita Kc,9876543210,4/29/2021
T000534,Raghunath Poudel,9876543210,11/25/2020
T000535,Rajendra Rai,9876543210,8/5/2020
T000536,Premlal Maharjan,9876543210,4/29/2021
T000537,Bhubaneshwori Kumari Sharma,9876543210,10/15/2023
T000538,Ambika Prasad dhakal,9876543210,3/18/2021
T000539,Bikash Khadka,9876543210,2/5/2021
T000540,Ambika Koirala,9876543210,6/27/2022
T000541,Ambika Prasad Gautam,9876543210,5/24/2020
T000542,Sarsawati Magar,9876543210,1/27/2022
T000543,Rajesh Guragian,9876543210,6/23/2022
T000544,Nishan Furniture,9876543210,10/11/2020
T000545,Shree Ram Ghimire,9876543210,6/22/2022
T000546,Karkabahadur Thapa,9876543210,11/15/2021
T000547,Narayan KC,9876543210,4/25/2024
T000548,Niraj  Upadhya,9876543210,6/3/2023
T000549,Rajendra Shrestha,9876543210,3/8/2024
T000550,Kalpana Ghimire,9876543210,2/14/2022
T000551,Bhagwati Shrestha,9876543210,2/3/2022
T000552,Prem Bika,9876543210,5/13/2021
T000553,Hem Kumari Kc,9876543210,12/13/2024
T000554,Ambika Sharma Khanal,9876543210,12/1/2021
T000555,Laxmi Bahadur Sodemba,9876543210,12/6/2020
T000556,Ashok Raj Giri,9876543210,10/31/2022
T000557,Sunita Limbu,9876543210,10/10/2020
T000559,Dilip Kumar Khatri,9876543210,3/12/2021
T000560,Ram Bahadur Maharjan,9876543210,7/30/2020
T000561,Prachandra Hari Saran Khadka,9876543210,4/8/2020
T000563,Amrit Khatri,9876543210,2/28/2022
T000564,Pandit Ram Shrestha,9876543210,7/18/2020
T000565,Govindra Bahadur Thapa,9876543210,4/15/2023
T000566,Jayanti Kc,9876543210,5/6/2024
T000567,Punam Pradhan,9876543210,5/18/2022
T000568,Dipa Budathoki,9876543210,7/22/2024
T000569,Krishna Bahadur Thapa,9876543210,5/19/2021
T000570,Narayan KC,9876543210,8/5/2020
T000571,Rabi Bagoti,9876543210,9/13/2021
T000572,Raj Kumar Kc,9876543210,9/27/2022
T000573,Anita Shrestha,9876543210,6/13/2020
T000574,Roshani Shrestha,9876543210,1/15/2025
T000575,Rajya Luxmi Shrestha,9876543210,8/26/2021
T000576,Ishwor Shrestha,9876543210,8/29/2023
T000577,Puskal Khatiwada,9876543210,3/17/2024
T000578,Sanjip Baraili,9876543210,12/23/2021
T000580,Khemraj Tiruwa,9876543210,12/20/2021
T000581,Ram Bahadur Khatri,9876543210,7/30/2022
T000582,Anil Majhu,9876543210,7/5/2023
T000583,Ram Bahadur Thapa,9876543210,6/28/2024
T000584,Badribahadur Kc,9876543210,6/14/2020
T000585,Badribahadur Kc,9876543210,7/6/2020
T000586,Sankhar lama,9876543210,9/3/2023
T000587,Kuber Khatri,9876543210,7/23/2021
T000589,Anita Yadab,9876543210,6/24/2021
T000590,Gugal Pariyar,9876543210,4/15/2023
T000591,Vyas Acharya,9876543210,11/18/2020
T000592,Shir Ram Ghimire,9876543210,9/17/2023
T000593,Kuber Khatri,9876543210,4/2/2024
T000594,Raghunath Poudel,9876543210,12/25/2020
T000595,Kamal Thapa,9876543210,11/17/2024
T000596,Aarati Singh Joshi,9876543210,11/21/2024
T000597,Prachandra Hari Saran Khadka,9876543210,7/4/2021
T000598,Pushkar Singh Khadka,9876543210,6/30/2022
T000599,Manoj Thapa,9876543210,5/4/2021
T000600,Kuber Khatri,9876543210,4/25/2020
T000601,Dev Chandra Kc,9876543210,11/7/2022
T000602,Nani Kaji Rana Magar,9876543210,8/4/2023
T000603,Krishna Hari Darsandhari,9876543210,2/21/2024
T000604,Subhadra Joshi,9876543210,8/2/2023
T000605,Mahendra Kc,9876543210,10/22/2024
T000607,Sanjit Mijar,9876543210,11/29/2021
T000608,Sanu Nani  Rana Magar,9876543210,9/13/2024
T000609,Niranjan.KC,9876543210,4/4/2020
T000610,Ramesh Bhandari,9876543210,7/29/2023
T000611,Chandra Maharjan,9876543210,9/12/2024
T000612,Govindra Bahadur Thapa,9876543210,12/17/2024
T000613,Niranjan.KC,9876543210,1/2/2021
T000615,Sita Karki,9876543210,4/19/2023
T000616,Sano Bhai Thapa,9876543210,7/1/2022
T000617,Kancho Thapa,9876543210,5/29/2021
T000618,Suraj Adhikari,9876543210,4/23/2020
T000619,Anil bisunkhey,9876543210,9/18/2021
T000620,Ramesh KC,9876543210,2/20/2024
T000622,Kumari Khadgi,9876543210,11/30/2023
T000623,Rana Bahadur Khatri,9876543210,4/15/2024
T000625,Vyas Acharya,9876543210,3/6/2023
T000626,Ram Bahadur Maharjan,9876543210,4/2/2024
T000627,Gita Deula,9876543210,10/8/2022
T000628,Santosh Khanal,9876543210,3/14/2024
T000630,Sarita Shrestha,9876543210,5/1/2024
T000631,Maina Tamang,9876543210,12/3/2021
T000632,Thakur Prasad Upadhyaya,9876543210,6/29/2021
T000633,Narayan Shrestha,9876543210,3/23/2020
T000634,Manaram Subedi,9876543210,2/12/2022
T000636,Sailesh Maharjan,9876543210,9/6/2023
T000637,Rajendra Thapa,9876543210,7/10/2023
T000638,Ambika Prasad Gautam,9876543210,11/21/2023
T000640,Nanu Thapa,9876543210,12/31/2022
T000641,Shyam Buniyar,9876543210,11/16/2021
T000642,Luxmi Shrestha,9876543210,10/12/2020
T000643,Ambika Koirala,9876543210,1/13/2024
T000644,Sankhar lama,9876543210,7/11/2024
T000645,Rana Bahadur Khatri,9876543210,3/19/2022
T000646,Lal Singh Rajthala,9876543210,3/20/2022
T000647,Kamal Bahadur Thapa,9876543210,10/2/2020
T000648,Raj Kumar Kc,9876543210,6/28/2023
